"Date","Time","Horse","Course","Fin Pos","SP","SP Num","BSP","IR Low","%DiffLOW","IR High","%DiffHIGH","LTO Distance To Winner (Same Code)","Evening Price","Breakfast Price","Morning Price","BFPlaceSP","Race Type"
"15/03/2019","14:50","Allaho","Cheltenham","3","8/1","8.00","10.00","2.30","-77.00","1000.00","9900.00","0.00","8.50","8.50","9.00","4.42","Hurdle"
"15/03/2019","15:30","Elegant Escape","Cheltenham","6","20/1","20.00","26.00","8.00","-69.23","1000.00","3746.15","0.75","15.00","15.00","21.00","5.90","Chase"
"15/03/2019","17:30","Defi Bleu","Cheltenham","3","14/1","14.00","19.50","6.60","-66.15","1000.00","5028.21","53.65","13.00","13.00","15.00","4.00","Hurdle"
"15/03/2019","17:30","Dallas Des Pictons","Cheltenham","2","7/2","3.50","5.10","1.50","-70.59","1000.00","19507.84","0.00","4.50","4.50","4.33","2.28","Hurdle"
"10/03/2020","16:50","Imperial Aura","Cheltenham","1","4/1","4.00","5.55","1.01","-81.80","7.00","26.13","1.50","6.00","6.00","6.00","2.13","Chase"
"10/03/2020","16:50","Champagne Court","Cheltenham","8","18/1","18.00","20.09","12.00","-40.27","1000.00","4877.60","21.25","17.00","17.00","19.00","4.40","Chase"
"10/03/2020","17:30","Forza Milan","Cheltenham","4","12/1","12.00","12.02","11.00","-8.49","1000.00","8219.47","4.00","11.00","11.00","13.00","3.32","Chase"
"10/03/2020","17:30","Ocean Cove","Cheltenham","PU","33/1","33.00","47.53","42.00","-11.63","1000.00","2003.93","17.00","34.00","34.00","34.00","7.20","Chase"
"11/03/2020","14:50","Bachasson","Cheltenham","6","33/1","33.00","56.14","46.00","-18.06","1000.00","1681.26","9.00","21.00","21.00","26.00","9.66","Hurdle"
"11/03/2020","14:50","Kilfenora","Cheltenham","19","40/1","40.00","65.87","48.00","-27.13","1000.00","1418.14","14.00","34.00","34.00","41.00","9.70","Hurdle"
"11/03/2020","14:50","Cracking Smart","Cheltenham","4","33/1","33.00","41.66","44.00","5.62","1000.00","2300.38","0.00","26.00","29.00","41.00","7.56","Hurdle"
"11/03/2020","14:50","Protektorat","Cheltenham","10","12/1","12.00","18.69","8.00","-57.20","1000.00","5250.45","4.50","15.00","15.00","15.00","4.10","Hurdle"
"11/03/2020","14:50","Coko Beach","Cheltenham","9","40/1","40.00","76.97","55.00","-28.54","1000.00","1199.21","82.50","34.00","41.00","41.00","11.00","Hurdle"
"11/03/2020","14:50","Franco De Port","Cheltenham","PU","10/1","10.00","13.20","10.00","-24.24","1000.00","7475.76","6.00","10.00","10.00","11.00","3.65","Hurdle"
"12/03/2020","15:30","Penhill","Cheltenham","PU","10/1","10.00","14.22","13.50","-5.06","1000.00","6932.35","4.00","17.00","17.00","15.00","2.92","Hurdle"
"12/03/2020","15:30","Paisley Park","Cheltenham","7","4/6","0.67","1.79","1.62","-9.50","1000.00","55765.92","0.00","1.67","1.67","1.67","1.34","Hurdle"
"12/03/2020","15:30","Ronald Pump","Cheltenham","2","20/1","20.00","53.73","1.76","-96.72","1000.00","1761.16","21.00","26.00","26.00","21.00","6.37","Hurdle"
"12/03/2020","15:30","Ask Dillon","Cheltenham","10","66/1","66.00","93.07","42.00","-54.87","1000.00","974.46","3.75","151.00","151.00","101.00","11.50","Hurdle"
"12/03/2020","15:30","Lisnagar Oscar","Cheltenham","1","50/1","50.00","120.00","1.01","-99.16","450.00","275.00","4.50","34.00","34.00","51.00","12.04","Hurdle"
"12/03/2020","16:10","Spiritofthegames","Cheltenham","6","16/1","16.00","29.29","27.00","-7.82","1000.00","3314.13","0.50","17.00","17.00","17.00","4.90","Chase"
"12/03/2020","16:10","Vision Des Flos","Cheltenham","13","20/1","20.00","26.95","24.00","-10.95","1000.00","3610.58","36.50","26.00","26.00","26.00","7.80","Chase"
"12/03/2020","17:30","Deise Aba","Cheltenham","5","8/1","8.00","10.50","8.00","-23.81","1000.00","9423.81","0.00","9.00","9.00","9.00","3.44","Chase"
"12/03/2020","17:30","Champagne Platinum","Cheltenham","7","5/1","5.00","6.80","2.76","-59.41","1000.00","14605.88","18.50","5.00","5.00","6.00","2.84","Chase"
"13/03/2020","14:50","Fury Road","Cheltenham","3","5/1","5.00","5.72","1.54","-73.08","1000.00","17382.52","5.20","8.50","8.50","8.00","2.54","Hurdle"
"13/03/2020","14:50","Latest Exhibition","Cheltenham","2","9/2","4.50","6.49","1.52","-76.58","1000.00","15308.32","0.00","5.00","5.00","6.00","2.37","Hurdle"
"13/03/2020","14:50","Harry Senior","Cheltenham","PU","16/1","16.00","29.92","22.00","-26.47","1000.00","3242.25","0.00","11.00","13.00","19.00","6.40","Hurdle"
"13/03/2020","17:30","Ruthless Article","Cheltenham","PU","100/1","100.00","509.05","300.00","-41.07","1000.00","96.44","23.75","67.00","67.00","101.00","47.16","Hurdle"
"13/03/2020","17:30","Column Of Fire","Cheltenham","FE","13/2","6.50","8.60","1.59","-81.51","1000.00","11527.91","1.70","7.50","7.50","7.50","2.71","Hurdle"
"13/03/2020","17:30","Front View","Cheltenham","12","4/1","4.00","5.60","5.00","-10.71","1000.00","17757.14","6.00","5.00","5.50","5.00","2.05","Hurdle"
"13/03/2020","17:30","Five O'Clock","Cheltenham","7","7/1","7.00","9.60","6.40","-33.33","1000.00","10316.67","0.00","12.00","11.00","9.00","2.80","Hurdle"
"13/03/2020","17:30","Big Blue","Cheltenham","19","66/1","66.00","334.86","46.00","-86.26","1000.00","198.63","17.75","34.00","41.00","81.00","53.30","Hurdle"
